id,title,type,release_year,age_certification,runtime,genres,production_countries,seasons,imdb_id,imdb_score,imdb_votes,tmdb_popularity,tmdb_score
ts271247,LEGO City Adventures,SHOW,2019,TV-Y7,14,"['animation', 'action', 'family', 'comedy']",['US'],4,tt10332322,6.7,228,11.726,7.25
tm462611,Ready to Mingle,MOVIE,2019,,97,"['comedy', 'romance']",['MX'],,tt6736198,5.9,2446,7.233,6.8
tm358666,The Awakening of Motti Wolkenbruch,MOVIE,2019,,94,"['comedy', 'drama', 'european']","['CH', 'DE']",,tt4766630,6.6,4596,12.435,5.795
tm943790,Summerland,MOVIE,2020,PG,99,"['drama', 'war', 'romance']",['GB'],,tt6841122,7,7860,9.409,7.579
tm820190,#Alive,MOVIE,2020,,108,"['thriller', 'action', 'horror', 'drama']",['KR'],,tt10620868,6.3,42134,33.15,7.298
tm469193,Atlantics,MOVIE,2019,PG-13,106,"['fantasy', 'thriller', 'drama', 'romance']","['SN', 'BE', 'FR']",,tt10199586,6.7,9799,14.011,6.7
ts221365,Criminal: Spain,SHOW,2019,TV-MA,40,['drama'],['ES'],1,,,,6.74,6.6
tm469399,Music Teacher,MOVIE,2019,,101,"['romance', 'drama', 'music']",['IN'],,tt3257794,6.2,709,2.886,6.9
ts87473,7SEEDS,SHOW,2020,TV-MA,24,"['scifi', 'animation', 'romance', 'action', 'drama', 'horror']",['JP'],2,tt9348718,6.3,1561,36.368,8.1
ts225718,La RÃ©volution,SHOW,2020,TV-MA,46,"['drama', 'action', 'fantasy', 'thriller']",['FR'],1,tt13044528,6.6,5887,8.696,6.869
tm460259,Blood Will Tell,MOVIE,2019,,113,"['thriller', 'drama']","['AR', 'CA', 'CL']",,tt5687236,6.1,867,2.624,5.9
tm998899,The Fisherman's Diary,MOVIE,2020,,142,['drama'],['CM'],,tt13297136,6.4,679,5.029,7.25
tm889200,MOTHER,MOVIE,2020,,127,['drama'],['JP'],,,,,5.886,6.8
tm475501,Wanda Sykes: Not Normal,MOVIE,2019,,60,['comedy'],['US'],,tt9169592,7.3,1923,3.547,6.9
ts269073,The Fabulous Lives of Bollywood Wives,SHOW,2020,TV-MA,37,"['reality', 'romance', 'documentation']",['IN'],2,tt13456172,4.3,10206,5.533,4.5
tm818499,Revenge of the Pontianak,MOVIE,2019,,92,"['horror', 'romance']","['MY', 'SG']",,tt9113332,5.3,292,4.253,5.188
ts223404,It's Okay to Not Be Okay,SHOW,2020,TV-MA,76,"['drama', 'comedy', 'romance']",['KR'],1,tt12451520,8.6,26432,46.241,8.612
ts86946,Osmosis,SHOW,2019,TV-MA,42,"['scifi', 'romance']",['FR'],1,tt7043380,5.8,3178,11.867,5.744
tm885845,Murder to Mercy - The Cyntoia Brown Story,MOVIE,2020,,97,['documentation'],['US'],,tt9050898,6.4,2894,9.893,7.1
tm912400,Jack Whitehall: I'm Only Joking,MOVIE,2020,,58,['comedy'],['GB'],,tt12588432,6.6,1655,3.596,6.167
tm927286,Making The Witcher,MOVIE,2020,PG-13,32,['documentation'],['GB'],,tt12987838,6.8,481,27.689,7.3
ts89014,DC Super Hero Girls,SHOW,2019,TV-PG,10,"['animation', 'comedy', 'family', 'fantasy', 'scifi', 'drama', 'action']",['US'],2,tt9628244,7.2,1442,23.818,8.2
tm836662,Go!,MOVIE,2020,,110,"['family', 'sport']",['AU'],,tt8116640,5.9,3207,9.459,6.623
ts221366,Criminal: France,SHOW,2019,TV-MA,40,"['thriller', 'drama']",['FR'],1,,,,9.002,6.842
tm375446,Asphalt Burning,MOVIE,2020,,100,"['comedy', 'action', 'european']","['DE', 'NO']",,tt6527456,5.1,2501,14.117,5.4
tm948916,The Scary House,MOVIE,2020,,100,"['thriller', 'family', 'fantasy', 'drama', 'horror', 'european']","['DE', 'AT']",,tt9654108,5.4,4143,12.16,5.615
ts251067,The Baby-Sitters Club,SHOW,2020,TV-G,27,"['comedy', 'drama', 'family']",['US'],2,tt8690518,7.5,4288,17.828,8.016
tm457410,Money Trap,MOVIE,2019,,121,"['comedy', 'drama']",['TR'],,tt8442644,6,15103,7.069,5.697
tm844642,Michelle Wolf: Joke Show,MOVIE,2019,R,59,['comedy'],['US'],,tt11269704,7.2,1707,4.257,6.788
tm490222,Uncorked,MOVIE,2020,,104,"['drama', 'comedy']",['US'],,tt9261218,6.4,6362,8.177,6.1
tm974366,We Can Be Heroes,MOVIE,2020,PG,97,"['fantasy', 'action', 'family', 'comedy', 'drama']",['US'],,tt10600398,4.7,15586,33.896,6.148
tm452573,Gabriel Iglesias: One Show Fits All,MOVIE,2019,,90,"['comedy', 'documentation']",['US'],,tt9426212,7.3,1987,4.98,6.8
tm944331,Shawn Mendes: In Wonder,MOVIE,2020,,83,"['music', 'documentation']",['US'],,tt13276386,6.5,2127,9.453,8.2
tm950808,Miss India,MOVIE,2020,,136,['drama'],['IN'],,,,,3.482,4.2
tm813695,After We Collided,MOVIE,2020,R,105,"['drama', 'romance']",['US'],,tt10362466,5,33563,124.481,7.221
ts217389,Masaba Masaba,SHOW,2020,TV-MA,34,"['drama', 'comedy']",['IN'],2,tt12887442,6.7,2221,7.346,5.8
tm885775,Unbreakable Kimmy Schmidt: Kimmy vs. the Reverend,MOVIE,2020,PG-13,80,"['comedy', 'romance', 'scifi']",['US'],,tt10324166,6.9,5607,9.889,6.4
ts59542,The Search,SHOW,2020,,41,"['drama', 'comedy']",['MX'],1,,,,13.84,7.197
ts255809,Carmel: Who Killed Maria Marta?,SHOW,2020,TV-14,58,"['crime', 'documentation']",['AR'],1,tt13244092,7,2599,13.191,7.5
tm856375,The Decline,MOVIE,2020,R,83,"['thriller', 'action']",['CA'],,tt10307440,6,9222,10.945,6.2
tm828326,The Crystal Calls - Making The Dark Crystal: Age of Resistance,MOVIE,2019,,82,['documentation'],['US'],,tt10924716,7.5,560,9.216,7.4
tm450095,37 Seconds,MOVIE,2020,,115,['drama'],['JP'],,tt6156138,7.4,2894,7.025,7.3
tm426634,The Day I Lost My Shadow,MOVIE,2019,,94,['drama'],"['LB', 'QA', 'SY', 'FR']",,tt8900142,6.2,285,2.579,5.2
tm1172010,The Lockdown Plan,MOVIE,2020,,49,[],[],,tt13079112,6.5,,,
tm893874,Choked: Paisa Bolta Hai,MOVIE,2020,,114,"['crime', 'thriller', 'drama']",['IN'],,tt11651780,5.7,5593,6.121,6.3
ts220751,Lego Jurassic World: Legend of Isla Nublar,SHOW,2019,TV-PG,22,"['family', 'scifi', 'animation', 'comedy', 'action']",['US'],1,tt10872880,6.8,332,10.799,7.2
ts217891,SAINT SEIYA: Knights of the Zodiac,SHOW,2019,TV-14,24,"['action', 'scifi', 'animation', 'fantasy']",['US'],2,tt6908976,4.6,1981,59.546,7.399
tm835512,The Spooky Tale of Captain Underpants Hack-a-Ween,MOVIE,2019,,45,"['action', 'comedy', 'family', 'animation']",['US'],,tt10945060,5.9,243,5.051,6.2
tm493511,The Sky Is Pink,MOVIE,2019,,143,"['drama', 'romance', 'family']",['IN'],,tt8902990,7.6,9033,4.498,7.807
tm855535,The Hater,MOVIE,2020,,135,"['drama', 'european']",['PL'],,,,,10.451,6.903
tm877681,American Pie Presents: Girls' Rules,MOVIE,2020,R,95,['comedy'],['US'],,tt11771594,,,46.663,6.3
ts241248,Cocomelon,SHOW,2020,TV-Y,9,"['family', 'comedy', 'animation']","['GB', 'US']",6,tt12427840,4.6,732,6.257,7.3
ts89895,Mighty Little Bheem,SHOW,2019,TV-Y,6,"['animation', 'comedy', 'family', 'fantasy']",['US'],3,tt10050752,6.6,276,11.674,7.9
ts88841,The School Nurse Files,SHOW,2020,TV-14,51,"['scifi', 'comedy', 'drama', 'fantasy']",['KR'],1,tt12879522,6.4,1337,11.422,7.75
ts314529,Catch! Teenieping,SHOW,2020,TV-Y7,12,[],['KR'],3,,,,19.51,2
tm432022,Violet Evergarden: The Movie,MOVIE,2020,PG,140,"['fantasy', 'drama', 'animation', 'romance']",['JP'],,tt8652818,8.3,7743,48.028,8.3
tm458326,Walk. Ride. Rodeo.,MOVIE,2019,,99,"['drama', 'sport']",['US'],,tt5848416,6.4,2556,12.409,7.1
tm975398,Christmas Crossfire,MOVIE,2020,R,106,"['thriller', 'comedy', 'crime']",['DE'],,tt13448126,4.8,1484,8.035,4.5
ts236653,Cooked With Cannabis,SHOW,2020,TV-MA,37,['reality'],['US'],1,tt12176398,6.6,403,2.803,4.7
ts225162,Babies,SHOW,2020,TV-PG,51,"['documentation', 'reality']",['US'],2,tt13705052,,,4.761,7.2
ts227385,Transformers: War for Cybertron: Siege,SHOW,2020,TV-14,19,"['scifi', 'action']",['US'],3,,,,29.95,7.6
tm889390,Ben Platt: Live from Radio City Music Hall,MOVIE,2020,,85,"['music', 'documentation']",['US'],,,,,5.804,8.1
tm449594,Brother,MOVIE,2019,,96,"['drama', 'european']",['FR'],,tt9095526,6.7,1198,5.391,6.545
ts223242,Was It Love?,SHOW,2020,TV-MA,66,"['drama', 'romance', 'comedy']",['KR'],1,tt12525622,7.1,971,11.917,7.8
tm469991,I Lost My Body,MOVIE,2019,,81,"['drama', 'fantasy', 'romance', 'animation', 'european']",['FR'],,tt9806192,7.5,34223,11.216,7.513
ts88271,Flavorful Origins,SHOW,2019,,12,['documentation'],['CN'],4,tt9708598,7.7,676,3.845,8.3
tm421560,Let's Dance,MOVIE,2019,,109,"['comedy', 'drama', 'music', 'family']","['BE', 'FR']",,tt8599746,5.9,1524,9.577,6.497
ts251616,Sing On! Germany,SHOW,2020,TV-PG,38,"['reality', 'music']",['DE'],1,tt12748264,5.7,146,2.526,7.6
tm446581,The Edge of Democracy,MOVIE,2019,,113,"['documentation', 'history']",['BR'],,tt6016744,7.3,15264,6.951,7.7
ts269501,BREAK IT ALL: The History of Rock in Latin America,SHOW,2020,TV-MA,50,"['documentation', 'music']",['AR'],1,tt13570366,7.6,1294,10.59,7.6
tm862830,Seriously Single,MOVIE,2020,,107,"['comedy', 'romance']",['ZA'],,tt11010144,4.5,1303,7.001,7.008
ts236091,Oh My Baby,SHOW,2020,TV-14,68,"['drama', 'comedy', 'family', 'romance']",['KR'],1,tt12324660,7.1,292,6.286,7
tm852207,3 Logical Exits,MOVIE,2020,,15,['documentation'],"['LB', 'GB', 'DK']",,tt11387114,7.2,,1.506,2
tm414285,Abducted in Plain Sight,MOVIE,2019,,91,"['documentation', 'crime', 'thriller', 'drama']",['US'],,tt3444312,6.8,18165,11.797,6.5
tm918853,All Together Now,MOVIE,2020,PG,92,['drama'],['US'],,tt3155342,6.5,4686,9.014,6.8
tm978401,Mosul,MOVIE,2019,,102,"['drama', 'action']",['US'],,,,,8.978,6.707
tm825952,Simon Amstell: Set Free,MOVIE,2019,,51,['comedy'],['GB'],,tt10687642,6.5,859,2.506,5.8
ts100354,MonzÃ³n: A Knockout Blow,SHOW,2019,TV-MA,45,"['crime', 'drama', 'history', 'sport']",['AR'],1,tt9852660,7.9,786,5.673,8.286
tm832843,Jeff Dunham: Beside Himself,MOVIE,2019,,58,['comedy'],['US'],,tt10847194,6.9,1183,3.414,7.371
tm845020,Jack Whitehall: Christmas with my Father,MOVIE,2019,,64,"['comedy', 'documentation']",['GB'],,tt11313076,6,1027,3.392,5.9
ts236051,The Least Expected Day: Inside the Movistar Team 2019,SHOW,2020,TV-MA,32,"['documentation', 'sport']",['ES'],3,tt12048124,7.4,827,2.253,6.5
ts104168,El DragÃ³n: Return of a Warrior,SHOW,2019,TV-MA,45,"['action', 'drama']",['US'],2,tt9281190,6.9,1952,45.486,7.4
ts242244,Japan Sinks: 2020,SHOW,2020,TV-MA,26,"['scifi', 'animation', 'action', 'drama']",['JP'],1,tt12031040,6.4,3215,10.373,7.3
tm306301,Piercing,MOVIE,2019,R,82,"['horror', 'thriller']","['FR', 'US']",,tt6516314,5.5,8056,8.221,5.8
ts225377,Taj Mahal 1989,SHOW,2020,,34,"['drama', 'romance', 'comedy']",['IN'],1,tt11725706,7.5,1616,3.411,6.6
tm916008,PNL - Dans la lÃ©gende tour,MOVIE,2020,,18,"['documentation', 'music']",['FR'],,,,,2.549,6.3
ts216698,Nadiya's Time to Eat,SHOW,2019,,29,['reality'],['GB'],1,,,,2.059,10
tm946801,Just Another Christmas,MOVIE,2020,,101,"['drama', 'comedy']",['BR'],,tt13354204,6.7,4967,11.746,7.4
ts222325,Magical Andes,SHOW,2019,,34,['documentation'],['DE'],2,tt11816968,7.7,590,3.966,8.8
tm446609,The Great Hack,MOVIE,2019,,114,"['documentation', 'history']",['US'],,tt9358204,7,23872,11.548,6.9
ts108392,The Letter for the King,SHOW,2020,TV-PG,47,"['family', 'fantasy', 'action', 'scifi']",['GB'],1,tt8741648,6,7884,10.029,7.041
tm846166,Pets United,MOVIE,2019,,89,"['animation', 'comedy']","['GB', 'CN', 'DE']",,tt11276598,3.7,2922,26.653,5.9
ts224261,Nailed It! Germany,SHOW,2020,TV-14,35,['reality'],['DE'],1,tt11460744,5.9,109,1.9,7.3
tm842829,Dead Kids,MOVIE,2019,,94,"['thriller', 'drama']",['PH'],,tt11156614,5.4,607,4.867,5.9
ts187443,The Minions of Midas,SHOW,2020,TV-MA,53,"['thriller', 'crime', 'drama']",['ES'],1,tt10147520,6.6,4385,13.96,6.867
tm474862,Bennett's War,MOVIE,2019,PG-13,94,"['drama', 'sport']",['US'],,tt7370952,6,959,4.477,7.1
ts86928,The Crowned Clown,SHOW,2019,TV-14,75,"['action', 'drama', 'history', 'romance']",['KR'],1,tt9266592,8,1156,10.576,8.3
ts113637,The AlcÃ sser Murders,SHOW,2019,TV-MA,61,"['documentation', 'crime']",['ES'],1,tt8035424,7.1,2127,7.898,7.083
tm449105,Polar,MOVIE,2019,R,118,"['drama', 'action', 'thriller', 'crime', 'european']","['DE', 'US']",,tt4139588,6.3,92770,21.652,6.253
tm854786,Yeh Ballet,MOVIE,2020,PG-13,117,"['drama', 'documentation']",['IN'],,tt10230436,7.5,1404,6.68,7.5
ts256764,Heaven Official's Blessing,SHOW,2020,TV-14,24,"['scifi', 'drama', 'animation', 'action', 'comedy', 'fantasy', 'history', 'war']","['US', 'CN']",2,tt13375866,8.3,1807,15.342,8.093
tm850862,A Love Song for Latasha,MOVIE,2019,,18,['documentation'],['US'],,,,,4.688,7.1
tm814740,Coming from Insanity,MOVIE,2019,,100,"['drama', 'thriller', 'comedy', 'crime']",['NG'],,tt8470448,5.1,131,,
ts225539,Hyena,SHOW,2020,,59,"['drama', 'romance']",['KR'],1,tt11534164,7.7,920,9.2,7.85
ts76382,Carmen Sandiego,SHOW,2019,TV-Y7,24,"['action', 'family', 'thriller', 'animation']",['US'],4,tt7042146,7.9,6171,25.759,7.828
ts256134,Country Ever After,SHOW,2020,TV-PG,24,"['reality', 'music']",['US'],1,tt12987872,6.9,180,2.663,9.7
tm855641,Home2Home,MOVIE,2020,,110,"['documentation', 'action', 'european']",['DE'],,tt11849508,7.7,254,1.708,6.2
tm467735,Liss Pereira: Reteniendo Liquidos,MOVIE,2019,,59,['comedy'],['BR'],,tt10018436,6.2,113,1.705,6.1
tm842817,Living in Bondage: Breaking Free,MOVIE,2019,,140,"['fantasy', 'drama']",['NG'],,tt12539758,5,145,3.837,4
tm910999,Xico's Journey,MOVIE,2020,,85,"['family', 'fantasy', 'animation']",['MX'],,tt12481806,5.1,586,30.444,6.6
tm941531,The Beast,MOVIE,2020,,90,"['crime', 'thriller', 'action', 'drama']",['IT'],,tt11499506,5.2,4514,6.767,6.2
tm840242,Arsenio Hall: Smart and Classy,MOVIE,2019,,63,['comedy'],['US'],,tt10374576,6,478,4.12,5.9
tm838765,A Christmas Prince: The Royal Baby,MOVIE,2019,,84,"['romance', 'family']",['US'],,tt10006006,5.4,7305,12.626,6.4
tm845117,Tiffany Haddish: Black Mitzvah,MOVIE,2019,,55,['comedy'],['US'],,tt8882390,6.3,1003,2.66,6.1
ts228502,The Iliza Shlesinger Sketch Show,SHOW,2020,TV-MA,19,['comedy'],['US'],1,tt11092086,5,965,1.896,6
tm837690,Eeb Allay Ooo!,MOVIE,2020,,97,"['drama', 'comedy']",['IN'],,tt9343754,7.2,1684,1.858,7.6
tm845535,Coded Bias,MOVIE,2020,,86,['documentation'],"['CN', 'GB', 'US']",,tt11394170,6.7,2529,4.496,7.3
ts90812,The Wind Blows,SHOW,2019,TV-14,62,['drama'],['KR'],1,tt10192474,7.9,102,10.127,5.5
tm819016,The Path of the Anaconda,MOVIE,2019,,73,['documentation'],['CO'],,tt10577906,6.7,299,3.007,6.1
ts237111,Almost Happy,SHOW,2020,TV-MA,27,['comedy'],['AR'],2,tt12146940,6.9,1017,5.324,7
tm469400,BrenÃ© Brown: The Call to Courage,MOVIE,2019,,76,"['documentation', 'drama']",['US'],,tt10050766,7.7,1682,3.653,6.9
tm980097,Holiday on Mars,MOVIE,2020,,93,"['comedy', 'scifi']",['IT'],,tt12780384,2.7,649,8.261,3.3
tm946718,Funny Boy,MOVIE,2020,,109,['drama'],"['CA', 'LK']",,tt13345636,6.5,944,1.358,6
tm435916,The Perfection,MOVIE,2019,,90,"['horror', 'thriller', 'drama', 'music']",['US'],,tt7772580,6.2,45576,13.381,6.504
tm818786,Menendez: The Day of the Lord,MOVIE,2020,,93,"['horror', 'thriller', 'drama']","['ES', 'MX']",,tt5603212,5,1083,3.97,5.8
tm837843,It Takes a Lunatic,MOVIE,2019,,126,"['documentation', 'drama']","['GB', 'DE', 'US']",,tt11052346,6.6,188,3.452,5.6
tm948128,Audrey,MOVIE,2020,PG,100,"['documentation', 'history']","['US', 'CH']",,tt10731386,7.1,2189,8.782,7.2
ts235689,J-Style Trip,SHOW,2020,TV-14,64,['reality'],"['TW', 'CN']",2,tt11942052,5.1,122,2.625,7.5
tm451269,Born Beautiful,MOVIE,2019,,96,['comedy'],['PH'],,tt9364848,5.4,129,2.709,5.7
tm933375,Cuties,MOVIE,2020,NC-17,96,"['drama', 'european']",['FR'],,tt9196192,3.6,31183,7.349,5.2
tm851912,Gunjan Saxena: The Kargil Girl,MOVIE,2020,,112,"['drama', 'action', 'war']",['IN'],,tt10350626,5.5,35069,6.884,7.4
ts251072,The Underclass,SHOW,2020,TV-MA,55,['drama'],['TH'],1,tt12665438,6.7,70,6.583,5.5
tm473601,The Son,MOVIE,2019,,92,['thriller'],['AR'],,,,,11.662,5.4
tm853910,Road to Roma,MOVIE,2020,,73,['documentation'],['MX'],,tt11763742,7.7,697,2.971,8
tm834715,Single Slipper Size - 7,MOVIE,2019,,120,"['drama', 'thriller']",['IN'],,tt10370116,8.4,3344,2.239,8
tm451078,Pokemon the Movie: Mewtwo Strikes Back - Evolution,MOVIE,2019,PG,98,"['animation', 'action', 'family', 'fantasy']",['JP'],,tt8856470,5.7,5786,60.887,6.688
ts87221,Legal High,SHOW,2019,TV-14,65,"['comedy', 'drama']",['KR'],1,tt9537270,6.8,145,9.064,5.625
ts237556,The Unremarkable Juanquini,SHOW,2020,TV-MA,29,['comedy'],['CO'],2,tt12189308,4.3,192,12.052,7
ts257243,Voices of Fire,SHOW,2020,TV-PG,37,"['music', 'reality']",['US'],1,tt13329282,6.9,405,2.358,7.143
tm429172,The (Silent) War,MOVIE,2019,,123,"['thriller', 'drama', 'action', 'war', 'crime', 'european']",['ES'],,tt7336684,5.5,723,6.388,5.9
ts222933,Who Killed Little Gregory?,SHOW,2019,,60,"['crime', 'documentation', 'drama', 'thriller']",['FR'],1,tt11269714,7.4,3101,3.532,7.3
tm428558,High Flying Bird,MOVIE,2019,,90,"['drama', 'sport']",['US'],,tt8128188,6.2,8906,8.132,5.8
ts218307,Styling Hollywood,SHOW,2019,TV-14,36,['reality'],['US'],1,tt10715202,6.6,377,2.226,10
tm925486,Jiu Jitsu,MOVIE,2020,R,102,"['action', 'scifi', 'thriller', 'comedy', 'fantasy']","['US', 'CY']",,tt9624766,2.9,9248,43.326,4.931
ts270742,Korean Pork Belly Rhapsody,SHOW,2020,,48,['documentation'],['KR'],1,tt14017966,7.7,81,3.562,8.3
tm144835,Sergio,MOVIE,2020,,94,['documentation'],['US'],,tt1333656,7.4,913,3.37,7.7
ts92405,Hasmukh,SHOW,2020,TV-MA,33,"['crime', 'drama', 'thriller', 'comedy']",['IN'],1,tt9359294,5.3,2742,3.134,5.6
ts235979,The Victims' Game,SHOW,2020,TV-MA,59,"['drama', 'crime', 'thriller']",['TW'],1,tt12079212,7.3,1557,6.443,7.292
ts231260,Last One Standing,SHOW,2019,,36,"['scifi', 'thriller', 'drama']",[],1,tt11465292,6.7,23,,
ts222599,Queer Eye: We're in Japan!,SHOW,2019,TV-14,50,['reality'],"['US', 'JP']",1,tt10971532,8.2,2692,3.486,6.941
tm854876,Out of My League,MOVIE,2020,,91,"['romance', 'comedy', 'drama', 'european']",['IT'],,tt11154906,6.1,2991,12.084,7
tm450698,The Ruthless,MOVIE,2019,,90,"['drama', 'crime', 'european']","['IT', 'FR']",,tt9239888,6.2,6572,9.978,6.2
tm881891,Chris D'Elia: No Pain,MOVIE,2020,,55,['comedy'],['US'],,tt11987296,5.9,1845,2.664,6.614
tm854669,Taylor Tomlinson: Quarter-Life Crisis,MOVIE,2020,,61,['comedy'],['US'],,tt11738792,7.4,4367,6.533,7.247
tm464509,K. D.,MOVIE,2019,,119,['drama'],['IN'],,tt8747560,8.4,1872,1.427,7.6
tm679284,The Knight Before Christmas,MOVIE,2019,,92,"['comedy', 'drama', 'fantasy', 'romance']",['US'],,tt10060094,5.6,19098,14.68,6.469
ts88552,Go! Live Your Way,SHOW,2019,TV-Y7,40,"['drama', 'comedy', 'family', 'romance']",['AR'],2,tt9654086,6.8,720,13.399,9.1
tm896246,George Lopez: We'll Do It for Half,MOVIE,2020,,51,['comedy'],['US'],,tt12358794,5.7,469,2.461,5.2
tm463038,Despite Everything,MOVIE,2019,,78,"['comedy', 'european']",['ES'],,tt9150970,5.4,5213,8.957,6.016
tm966690,Rima,MOVIE,2020,,90,"['drama', 'horror', 'thriller']",['EG'],,tt12707248,4.7,86,1.488,
ts238316,Twogether,SHOW,2020,,58,['reality'],['KR'],1,tt12486430,8.4,522,5.852,
ts222942,Narcoworld: Dope Stories,SHOW,2019,TV-MA,40,"['documentation', 'crime']",['US'],1,tt11215112,6.5,345,4.511,8.4
ts251061,Legend of Exorcism,SHOW,2020,TV-14,21,"['drama', 'scifi', 'animation', 'fantasy', 'history', 'romance', 'action']",['CN'],2,tt14994658,7.1,136,15.345,7
tm946795,Citation,MOVIE,2020,,151,"['drama', 'thriller']",['NG'],,tt11481312,6.1,1003,4.236,7.5
tm472766,Kardec,MOVIE,2019,,110,"['history', 'drama']",['BR'],,tt9213932,6.1,1623,10.575,6.684
tm857187,Tom Segura: Ball Hog,MOVIE,2020,,70,['comedy'],['US'],,tt11861072,7.3,3204,4.9,6.9
tm477838,Disconnect,MOVIE,2020,,107,"['comedy', 'romance', 'scifi']",['KE'],,tt8413566,5.1,145,2.083,2
ts236388,The Circle France,SHOW,2020,,47,['reality'],['FR'],1,tt9581778,7.4,765,1.465,6.6
ts216474,The Trial,SHOW,2019,TV-MA,50,"['crime', 'thriller', 'drama']",['IT'],1,tt10549212,7.2,3484,5.451,7
ts90902,Search: WWW,SHOW,2019,,63,"['drama', 'romance']",['KR'],1,tt10253244,7.8,1651,18.165,8.247
tm944631,The Three Deaths of Marisela Escobedo,MOVIE,2020,,109,"['crime', 'documentation']",['MX'],,tt13206564,8.1,1811,13.81,8.92
ts236859,Mohamed Ali Road - Duplicated,SHOW,2020,TV-14,0,[],[],1,,,,0.6,
tm983091,The Netflix Afterparty: The Best Shows of The Worst Year,MOVIE,2020,,59,['documentation'],['US'],,,,,2.578,6.125
tm457935,The Wedding Year,MOVIE,2019,R,90,"['comedy', 'romance']",['US'],,tt8367184,5.6,3070,8.262,6.1
ts252661,La LÃ­nea: Shadow of Narco,SHOW,2020,TV-MA,30,"['crime', 'documentation']",['ES'],1,tt12875794,6.4,427,7.144,6.684
tm854749,The Match,MOVIE,2020,,96,"['drama', 'european']",['IT'],,,,,6.712,5.768
tm929614,GIMS: On the Record,MOVIE,2020,,96,"['music', 'documentation']",['FR'],,tt12982218,6.9,218,4.342,7.3
ts218802,The Family,SHOW,2019,TV-14,25,"['documentation', 'sport', 'reality']",['US'],1,tt11056808,6.4,3491,11.903,6.775
ts221041,My Dear Warrior,SHOW,2019,TV-14,43,"['drama', 'fantasy', 'romance']",['TH'],1,tt11281912,5.2,25,2.148,9.3
tm451548,The Fable,MOVIE,2019,,123,"['comedy', 'action']",['JP'],,tt8676426,6.5,2307,8.63,6.5
ts250872,Southern Survival,SHOW,2020,TV-PG,30,['reality'],['US'],1,tt12588286,5.3,481,1.746,6.75
ts238242,The Great Heist,SHOW,2020,TV-MA,44,"['crime', 'drama', 'thriller']",['CO'],1,tt12624844,7.3,2706,14.595,7.302
tm834664,Nikki Glaser: Bangin',MOVIE,2019,,63,['comedy'],['US'],,tt10952752,6.1,1779,3.47,6.7
ts251272,Skin Decision: Before and After,SHOW,2020,TV-MA,40,['reality'],['US'],1,tt12588326,5.9,430,2.816,6
ts222380,Brotherhood,SHOW,2019,TV-MA,50,"['drama', 'action', 'crime', 'thriller']",['BR'],2,tt8905964,7.5,1583,9.535,8.431
tm833555,Park Na-rae: Glamour Warning,MOVIE,2019,,62,['comedy'],['KR'],,,,,2.222,5.8
ts105601,Archibald's Next Big Thing,SHOW,2019,TV-Y7,23,"['comedy', 'family', 'fantasy', 'scifi', 'animation', 'action']",['US'],2,tt9165404,7.7,296,6.84,6.75
tm1131045,Nyara: The Kidnapping,MOVIE,2020,,75,"['action', 'crime']",['TZ'],,tt17516652,7.3,13,1.283,2
ts215178,Grand Army,SHOW,2020,TV-MA,52,['drama'],['US'],1,tt10473150,7.5,7856,13.085,7.895
tm467116,Life Overtakes Me,MOVIE,2019,,39,['documentation'],"['US', 'SE']",,tt9204606,5,45,8.543,6.363
ts89361,The Idhun Chronicles,SHOW,2020,TV-14,27,"['scifi', 'animation', 'action', 'fantasy']",['ES'],2,tt9731266,5.4,610,8.035,7.28
tm454861,Patria,MOVIE,2019,,89,"['history', 'war', 'documentation']",['MX'],,tt9647980,7.2,129,1.747,6.7
ts88283,Wu Assassins,SHOW,2019,TV-MA,44,"['crime', 'scifi', 'drama', 'action', 'fantasy']",['US'],1,tt8652642,6.4,13569,18.018,7.03
tm850822,Fortune Feimster: Sweet & Salty,MOVIE,2020,,61,"['comedy', 'drama']",['US'],,tt11488724,6.9,1118,4.131,6.5
tm982100,"ariana grande: excuse me, i love you",MOVIE,2020,,97,"['music', 'documentation']",['US'],,tt13615386,6.3,2743,16.198,8.278
ts223062,Tunnel,SHOW,2019,TV-14,62,"['thriller', 'drama']",['TH'],1,,,,3.753,4.5
